Attaching 2 probes...
start: 189559356088905
domain: DISCARD, depth: 16, timestamp: 189575456012788
domain: WRITE, depth: 1, timestamp: 189991060011284
domain: WRITE, depth: 2, timestamp: 189991164012304
domain: WRITE, depth: 1, timestamp: 189991380008233
domain: WRITE, depth: 2, timestamp: 189991484008376
domain: WRITE, depth: 1, timestamp: 189991692009382
domain: WRITE, depth: 2, timestamp: 189991796011224
domain: WRITE, depth: 1, timestamp: 189992004011518
domain: WRITE, depth: 2, timestamp: 189992108011584
domain: WRITE, depth: 1, timestamp: 189992320009226
domain: WRITE, depth: 2, timestamp: 189992428008434
domain: WRITE, depth: 1, timestamp: 189992640009315
domain: WRITE, depth: 2, timestamp: 189992744007783
domain: WRITE, depth: 1, timestamp: 189992952011453
domain: WRITE, depth: 2, timestamp: 189993056012919
domain: WRITE, depth: 1, timestamp: 189993264010933
domain: WRITE, depth: 2, timestamp: 189993368008940
domain: WRITE, depth: 1, timestamp: 189993576010994
domain: WRITE, depth: 2, timestamp: 189993680010880
domain: WRITE, depth: 1, timestamp: 189993888008867
domain: WRITE, depth: 2, timestamp: 189993992012044
domain: WRITE, depth: 1, timestamp: 189994200009654
domain: WRITE, depth: 2, timestamp: 189994304010004
domain: WRITE, depth: 1, timestamp: 189994512009951
domain: WRITE, depth: 2, timestamp: 189994616011151
domain: WRITE, depth: 1, timestamp: 189994828011340
domain: WRITE, depth: 2, timestamp: 189994932013470
domain: WRITE, depth: 1, timestamp: 189995140011282
domain: WRITE, depth: 2, timestamp: 189995244011311
domain: WRITE, depth: 1, timestamp: 189995452011576
domain: WRITE, depth: 2, timestamp: 189995556010208
domain: WRITE, depth: 1, timestamp: 189995764012428
domain: WRITE, depth: 2, timestamp: 189995868011217
domain: WRITE, depth: 1, timestamp: 189996076010745
domain: WRITE, depth: 2, timestamp: 189996180008436
domain: WRITE, depth: 1, timestamp: 189996388010210
domain: WRITE, depth: 2, timestamp: 189996492011767
domain: WRITE, depth: 1, timestamp: 189996700011796
domain: WRITE, depth: 2, timestamp: 189996804011724
domain: WRITE, depth: 1, timestamp: 189997012010670
domain: WRITE, depth: 2, timestamp: 189997116012576
domain: WRITE, depth: 1, timestamp: 189997324010728
domain: WRITE, depth: 2, timestamp: 189997428011825
domain: WRITE, depth: 1, timestamp: 189997636008501
domain: WRITE, depth: 2, timestamp: 189997740008206
domain: WRITE, depth: 1, timestamp: 189997948007860
domain: WRITE, depth: 2, timestamp: 189998052008767
domain: WRITE, depth: 1, timestamp: 189998260009607
domain: WRITE, depth: 2, timestamp: 189998364011888
domain: WRITE, depth: 1, timestamp: 189998572012598
domain: WRITE, depth: 2, timestamp: 189998676008356
domain: WRITE, depth: 1, timestamp: 189998888008769
domain: WRITE, depth: 2, timestamp: 189998992008074
domain: WRITE, depth: 1, timestamp: 189999200008458
domain: WRITE, depth: 2, timestamp: 189999304008421
domain: WRITE, depth: 1, timestamp: 189999512011057
domain: WRITE, depth: 2, timestamp: 189999616011869
domain: WRITE, depth: 1, timestamp: 189999824010306
domain: WRITE, depth: 2, timestamp: 189999932008356
domain: WRITE, depth: 3, timestamp: 190000036013216
domain: WRITE, depth: 2, timestamp: 190000140007747
domain: WRITE, depth: 1, timestamp: 190000248010406
domain: WRITE, depth: 2, timestamp: 190000352008162
domain: WRITE, depth: 1, timestamp: 190000560013207
domain: WRITE, depth: 2, timestamp: 190000664011904
domain: WRITE, depth: 1, timestamp: 190000872009462
domain: WRITE, depth: 2, timestamp: 190000976008943
domain: WRITE, depth: 1, timestamp: 190001184009115
domain: WRITE, depth: 2, timestamp: 190001288012374
domain: WRITE, depth: 1, timestamp: 190001496011230
domain: WRITE, depth: 2, timestamp: 190001600011550
domain: WRITE, depth: 1, timestamp: 190001808010696
domain: WRITE, depth: 2, timestamp: 190001912011614
domain: WRITE, depth: 1, timestamp: 190002120013139
domain: WRITE, depth: 2, timestamp: 190002224009517
domain: WRITE, depth: 1, timestamp: 190002432010626
domain: WRITE, depth: 2, timestamp: 190002536009137
domain: WRITE, depth: 1, timestamp: 190002748008145
domain: WRITE, depth: 2, timestamp: 190002852012972
domain: WRITE, depth: 1, timestamp: 190003060010303
domain: WRITE, depth: 2, timestamp: 190003164010833
domain: WRITE, depth: 1, timestamp: 190003372010192
domain: WRITE, depth: 2, timestamp: 190003476007438
domain: WRITE, depth: 1, timestamp: 190003684011467
domain: WRITE, depth: 2, timestamp: 190003788009471
domain: WRITE, depth: 1, timestamp: 190003996011409
domain: WRITE, depth: 2, timestamp: 190004100008598
domain: WRITE, depth: 1, timestamp: 190004308008638
domain: WRITE, depth: 2, timestamp: 190004412010302
domain: WRITE, depth: 1, timestamp: 190004620010786
domain: WRITE, depth: 2, timestamp: 190004724012020
domain: WRITE, depth: 1, timestamp: 190004932011902
domain: WRITE, depth: 2, timestamp: 190005036012929
domain: WRITE, depth: 1, timestamp: 190005244008771
domain: WRITE, depth: 2, timestamp: 190005348008666
domain: WRITE, depth: 1, timestamp: 190005556009738
domain: WRITE, depth: 2, timestamp: 190005660008138
domain: WRITE, depth: 1, timestamp: 190005868010973
domain: WRITE, depth: 2, timestamp: 190005972012082
domain: WRITE, depth: 1, timestamp: 190006180011312
domain: WRITE, depth: 2, timestamp: 190006284012028
domain: WRITE, depth: 1, timestamp: 190006492008875
domain: WRITE, depth: 2, timestamp: 190006596008285
domain: WRITE, depth: 1, timestamp: 190006808007997
domain: WRITE, depth: 2, timestamp: 190006912011703
domain: WRITE, depth: 1, timestamp: 190007120010831
domain: WRITE, depth: 2, timestamp: 190007224011660
domain: WRITE, depth: 1, timestamp: 190007432010431
domain: WRITE, depth: 2, timestamp: 190007536011956
domain: WRITE, depth: 1, timestamp: 190007748009201
domain: WRITE, depth: 2, timestamp: 190007852011522
domain: WRITE, depth: 1, timestamp: 190008060011073
domain: WRITE, depth: 2, timestamp: 190008164008747
domain: WRITE, depth: 1, timestamp: 190008376011138
domain: WRITE, depth: 2, timestamp: 190008480008034
domain: WRITE, depth: 1, timestamp: 190008692007921
domain: WRITE, depth: 2, timestamp: 190008796007590
domain: WRITE, depth: 1, timestamp: 190009004012505
domain: WRITE, depth: 2, timestamp: 190009108010134
domain: WRITE, depth: 1, timestamp: 190009324009530
domain: WRITE, depth: 2, timestamp: 190009428007856
domain: WRITE, depth: 1, timestamp: 190009636013242
domain: WRITE, depth: 2, timestamp: 190009744007813
