Attaching 2 probes...
start: 191551067489603
domain: DISCARD, depth: 16, timestamp: 191567640015164
domain: WRITE, depth: 96, timestamp: 191567744014167
domain: WRITE, depth: 128, timestamp: 191567848014332
domain: WRITE, depth: 96, timestamp: 191567952012022
domain: WRITE, depth: 72, timestamp: 191568056012383
domain: WRITE, depth: 54, timestamp: 191568160012428
domain: WRITE, depth: 40, timestamp: 191568264010826
domain: WRITE, depth: 30, timestamp: 191568368011305
domain: WRITE, depth: 22, timestamp: 191568472011567
domain: WRITE, depth: 16, timestamp: 191568576012800
domain: WRITE, depth: 12, timestamp: 191568680010920
domain: WRITE, depth: 9, timestamp: 191568784011474
domain: WRITE, depth: 6, timestamp: 191568888012023
domain: WRITE, depth: 4, timestamp: 191568992011675
domain: WRITE, depth: 3, timestamp: 191569096013352
domain: WRITE, depth: 2, timestamp: 191569200011241
domain: WRITE, depth: 4, timestamp: 191570248015520
domain: WRITE, depth: 3, timestamp: 191570352015318
domain: WRITE, depth: 2, timestamp: 191570456011294
domain: WRITE, depth: 4, timestamp: 191572744015813
domain: WRITE, depth: 3, timestamp: 191572848016804
domain: WRITE, depth: 2, timestamp: 191572952009466
domain: WRITE, depth: 4, timestamp: 191575240017300
domain: WRITE, depth: 3, timestamp: 191575344010740
domain: WRITE, depth: 2, timestamp: 191575448009346
domain: WRITE, depth: 4, timestamp: 191577636019910
domain: WRITE, depth: 3, timestamp: 191577740016445
domain: WRITE, depth: 2, timestamp: 191577844013619
domain: WRITE, depth: 4, timestamp: 191577948014216
domain: WRITE, depth: 3, timestamp: 191578052012171
domain: WRITE, depth: 2, timestamp: 191578156013064
domain: WRITE, depth: 4, timestamp: 191580132013272
domain: WRITE, depth: 3, timestamp: 191580236014771
domain: WRITE, depth: 2, timestamp: 191580340014686
domain: WRITE, depth: 4, timestamp: 191582628016182
domain: WRITE, depth: 3, timestamp: 191582732007403
domain: WRITE, depth: 2, timestamp: 191582836012015
domain: WRITE, depth: 4, timestamp: 191585020016100
domain: WRITE, depth: 3, timestamp: 191585124010916
domain: WRITE, depth: 2, timestamp: 191585228010734
domain: WRITE, depth: 4, timestamp: 191587516013998
domain: WRITE, depth: 3, timestamp: 191587620012620
