1000, 2158246, 1, 0, 0
2006, 2446176, 1, 0, 0
3007, 2465754, 1, 0, 0
4002, 2519458, 1, 0, 0
5000, 2040524, 1, 0, 0
6000, 1149125, 1, 0, 0
7000, 1513961, 1, 0, 0
8000, 1272518, 1, 0, 0
9000, 1272461, 1, 0, 0
10000, 1416025, 1, 0, 0
11000, 1422427, 1, 0, 0
12000, 1754301, 1, 0, 0
13000, 1688872, 1, 0, 0
14004, 1647623, 1, 0, 0
15001, 1655546, 1, 0, 0
16000, 2223670, 1, 0, 0
17000, 2031997, 1, 0, 0
18005, 1868972, 1, 0, 0
19000, 1981771, 1, 0, 0
20002, 1991110, 1, 0, 0
21000, 2442900, 1, 0, 0
22001, 2282005, 1, 0, 0
23000, 1721698, 1, 0, 0
24004, 1493243, 1, 0, 0
25000, 1357319, 1, 0, 0
26004, 1622252, 1, 0, 0
27000, 1993138, 1, 0, 0
28000, 2091927, 1, 0, 0
29004, 2002573, 1, 0, 0
30007, 2011915, 1, 0, 0
31000, 2005396, 1, 0, 0
32000, 2077925, 1, 0, 0
33000, 2348353, 1, 0, 0
34010, 2480927, 1, 0, 0
35027, 2679291, 1, 0, 0
36000, 2641684, 1, 0, 0
37010, 2506900, 1, 0, 0
38000, 1591075, 1, 0, 0
39000, 1153865, 1, 0, 0
40000, 1322072, 1, 0, 0
41000, 1357060, 1, 0, 0
42000, 1272192, 1, 0, 0
43000, 1294752, 1, 0, 0
44000, 1422826, 1, 0, 0
45005, 1775057, 1, 0, 0
46000, 1738668, 1, 0, 0
47002, 1715461, 1, 0, 0
48000, 1805529, 1, 0, 0
49000, 2470528, 1, 0, 0
50000, 2724092, 1, 0, 0
51005, 2513208, 1, 0, 0
52000, 1810195, 1, 0, 0
53000, 1623010, 1, 0, 0
54000, 1563185, 1, 0, 0
55000, 1082249, 1, 0, 0
56000, 1276097, 1, 0, 0
57000, 1273535, 1, 0, 0
58000, 1276772, 1, 0, 0
59000, 1469929, 1, 0, 0
60000, 1072796, 1, 0, 0
61000, 1025233, 1, 0, 0
62000, 1000106, 1, 0, 0
63000, 1211297, 1, 0, 0
64000, 1253026, 1, 0, 0
65000, 1768088, 1, 0, 0
66000, 1725187, 1, 0, 0
67002, 1838633, 1, 0, 0
68002, 2257996, 1, 0, 0
69000, 2118936, 1, 0, 0
70000, 1935984, 1, 0, 0
71000, 2004565, 1, 0, 0
72005, 1909026, 1, 0, 0
73003, 1831740, 1, 0, 0
74000, 2130773, 1, 0, 0
75000, 2123647, 1, 0, 0
76000, 2187322, 1, 0, 0
77015, 2160168, 1, 0, 0
78011, 2492413, 1, 0, 0
79009, 2356535, 1, 0, 0
80004, 2480472, 1, 0, 0
81000, 2799638, 1, 0, 0
82008, 2460772, 1, 0, 0
83009, 2469935, 1, 0, 0
84003, 2098803, 1, 0, 0
85000, 1639911, 1, 0, 0
86005, 1649200, 1, 0, 0
87002, 1765534, 1, 0, 0
88003, 1410520, 1, 0, 0
89000, 1371510, 1, 0, 0
90001, 1588638, 1, 0, 0
91003, 1707204, 1, 0, 0
92006, 2077926, 1, 0, 0
93004, 2030585, 1, 0, 0
94006, 2283647, 1, 0, 0
95010, 2393601, 1, 0, 0
96003, 2257910, 1, 0, 0
97007, 2365958, 1, 0, 0
98004, 2308267, 1, 0, 0
99000, 2601025, 1, 0, 0
100000, 2462130, 1, 0, 0
101000, 2533964, 1, 0, 0
102003, 2463072, 1, 0, 0
103005, 2413554, 1, 0, 0
104000, 1731800, 1, 0, 0
105000, 1520157, 1, 0, 0
106000, 1307206, 1, 0, 0
107000, 1375997, 1, 0, 0
108004, 1771957, 1, 0, 0
109000, 2492161, 1, 0, 0
110000, 2512488, 1, 0, 0
111000, 1449277, 1, 0, 0
112000, 1330074, 1, 0, 0
113000, 1291417, 1, 0, 0
114000, 1367405, 1, 0, 0
115011, 2376590, 1, 0, 0
116007, 1973203, 1, 0, 0
117000, 1906315, 1, 0, 0
118000, 1517283, 1, 0, 0
119000, 1348189, 1, 0, 0
120000, 1211046, 1, 0, 0
121004, 1294316, 1, 0, 0
122000, 1279462, 1, 0, 0
123000, 1229704, 1, 0, 0
124000, 1198609, 1, 0, 0
125000, 1137173, 1, 0, 0
126002, 1601959, 1, 0, 0
127000, 1582470, 1, 0, 0
128000, 1197537, 1, 0, 0
129000, 1032970, 1, 0, 0
130000, 1325351, 1, 0, 0
131000, 1310898, 1, 0, 0
132000, 1295884, 1, 0, 0
133000, 1347342, 1, 0, 0
134000, 1203451, 1, 0, 0
135000, 1045203, 1, 0, 0
136002, 1445311, 1, 0, 0
137001, 1566209, 1, 0, 0
138000, 1582608, 1, 0, 0
139001, 1744176, 1, 0, 0
140004, 1809278, 1, 0, 0
141000, 2534516, 1, 0, 0
142008, 2437023, 1, 0, 0
143009, 2442259, 1, 0, 0
144000, 2554706, 1, 0, 0
145002, 2399534, 1, 0, 0
146007, 2424321, 1, 0, 0
147000, 2521903, 1, 0, 0
148015, 1831567, 1, 0, 0
149000, 1886841, 1, 0, 0
150000, 1898195, 1, 0, 0
151004, 1880133, 1, 0, 0
152000, 2251242, 1, 0, 0
153011, 2273808, 1, 0, 0
154009, 2356365, 1, 0, 0
155000, 2538461, 1, 0, 0
156000, 2392778, 1, 0, 0
157010, 2571655, 1, 0, 0
158004, 2077080, 1, 0, 0
159000, 1225488, 1, 0, 0
160000, 1356803, 1, 0, 0
161000, 1413676, 1, 0, 0
162000, 1268354, 1, 0, 0
163000, 1274514, 1, 0, 0
164000, 1449616, 1, 0, 0
165000, 1371427, 1, 0, 0
166000, 1332942, 1, 0, 0
167000, 1315089, 1, 0, 0
168000, 1381671, 1, 0, 0
169002, 1205970, 1, 0, 0
170000, 1494587, 1, 0, 0
171003, 1639213, 1, 0, 0
172000, 1570869, 1, 0, 0
173000, 1681642, 1, 0, 0
174004, 2814550, 1, 0, 0
175007, 2488906, 1, 0, 0
176011, 2497038, 1, 0, 0
177000, 1894069, 1, 0, 0
178003, 1610519, 1, 0, 0
179000, 1592847, 1, 0, 0
180000, 1136271, 1, 0, 0
181000, 1361443, 1, 0, 0
182000, 1274750, 1, 0, 0
183000, 1448249, 1, 0, 0
184000, 1069170, 1, 0, 0
185001, 973208, 1, 0, 0
186000, 1319115, 1, 0, 0
187002, 1372809, 1, 0, 0
188000, 1471013, 1, 0, 0
189004, 1783737, 1, 0, 0
190000, 1728405, 1, 0, 0
191000, 1919366, 1, 0, 0
192000, 1991425, 1, 0, 0
193000, 2209871, 1, 0, 0
194001, 2021963, 1, 0, 0
195000, 2085311, 1, 0, 0
196000, 2042816, 1, 0, 0
197000, 2011395, 1, 0, 0
198003, 2092860, 1, 0, 0
199007, 2316873, 1, 0, 0
200000, 2179927, 1, 0, 0
201003, 2199084, 1, 0, 0
202000, 2184962, 1, 0, 0
203001, 2142463, 1, 0, 0
204000, 2306820, 1, 0, 0
205002, 2253131, 1, 0, 0
206000, 2507863, 1, 0, 0
207001, 2404573, 1, 0, 0
