Attaching 2 probes...
start: 209462336313463
domain: DISCARD, depth: 16, timestamp: 209478700013885
domain: WRITE, depth: 3, timestamp: 209578908014087
domain: WRITE, depth: 2, timestamp: 209579012014003
domain: WRITE, depth: 4, timestamp: 209581308012724
domain: WRITE, depth: 3, timestamp: 209581412013194
domain: WRITE, depth: 2, timestamp: 209581520008305
domain: WRITE, depth: 4, timestamp: 209583852012267
domain: WRITE, depth: 3, timestamp: 209583956013275
domain: WRITE, depth: 2, timestamp: 209584060012092
domain: WRITE, depth: 4, timestamp: 209586272010944
domain: WRITE, depth: 3, timestamp: 209586376010690
domain: WRITE, depth: 2, timestamp: 209586480012926
domain: WRITE, depth: 4, timestamp: 209588768011832
domain: WRITE, depth: 3, timestamp: 209588872010857
domain: WRITE, depth: 2, timestamp: 209588976011633
domain: WRITE, depth: 4, timestamp: 209591276012557
domain: WRITE, depth: 3, timestamp: 209591380008971
domain: WRITE, depth: 2, timestamp: 209591484010141
domain: WRITE, depth: 4, timestamp: 209593820015249
domain: WRITE, depth: 3, timestamp: 209593924012868
domain: WRITE, depth: 2, timestamp: 209594028013716
domain: WRITE, depth: 4, timestamp: 209594668014805
domain: WRITE, depth: 3, timestamp: 209594776007325
domain: WRITE, depth: 2, timestamp: 209594884011363
domain: WRITE, depth: 4, timestamp: 209596248013316
domain: WRITE, depth: 3, timestamp: 209596352013021
domain: WRITE, depth: 2, timestamp: 209596456011617
domain: WRITE, depth: 4, timestamp: 209598748012806
domain: WRITE, depth: 3, timestamp: 209598852012147
domain: WRITE, depth: 2, timestamp: 209598956012513
domain: WRITE, depth: 4, timestamp: 209601268012041
domain: WRITE, depth: 3, timestamp: 209601372010488
domain: WRITE, depth: 2, timestamp: 209601476013240
domain: WRITE, depth: 4, timestamp: 209603712014194
domain: WRITE, depth: 3, timestamp: 209603816012154
domain: WRITE, depth: 2, timestamp: 209603920009079
domain: WRITE, depth: 4, timestamp: 209606248013609
domain: WRITE, depth: 3, timestamp: 209606352007964
domain: WRITE, depth: 2, timestamp: 209606460009740
domain: WRITE, depth: 4, timestamp: 209608688015196
domain: WRITE, depth: 3, timestamp: 209608792010437
domain: WRITE, depth: 2, timestamp: 209608896008457
domain: WRITE, depth: 4, timestamp: 209611224012547
domain: WRITE, depth: 3, timestamp: 209611332013516
domain: WRITE, depth: 2, timestamp: 209611440011194
domain: WRITE, depth: 4, timestamp: 209613656020192
domain: WRITE, depth: 3, timestamp: 209613764014112
domain: WRITE, depth: 2, timestamp: 209613868008897
domain: WRITE, depth: 4, timestamp: 209616212015004
domain: WRITE, depth: 3, timestamp: 209616316014342
domain: WRITE, depth: 2, timestamp: 209616420015685
domain: WRITE, depth: 4, timestamp: 209618744015535
domain: WRITE, depth: 3, timestamp: 209618848010022
domain: WRITE, depth: 2, timestamp: 209618956011066
domain: WRITE, depth: 4, timestamp: 209621160011349
domain: WRITE, depth: 3, timestamp: 209621264012610
domain: WRITE, depth: 2, timestamp: 209621368012799
domain: WRITE, depth: 4, timestamp: 209623696012467
domain: WRITE, depth: 3, timestamp: 209623804007579
domain: WRITE, depth: 2, timestamp: 209623908013637
domain: WRITE, depth: 4, timestamp: 209626132014702
domain: WRITE, depth: 3, timestamp: 209626240011517
domain: WRITE, depth: 2, timestamp: 209626344009801
domain: WRITE, depth: 4, timestamp: 209628656013680
domain: WRITE, depth: 3, timestamp: 209628760011821
domain: WRITE, depth: 2, timestamp: 209628864013356
domain: WRITE, depth: 4, timestamp: 209631152014210
domain: WRITE, depth: 3, timestamp: 209631256012096
domain: WRITE, depth: 2, timestamp: 209631360012649
domain: WRITE, depth: 4, timestamp: 209633656012318
domain: WRITE, depth: 3, timestamp: 209633764010577
domain: WRITE, depth: 2, timestamp: 209633872010620
domain: WRITE, depth: 4, timestamp: 209636176013030
domain: WRITE, depth: 3, timestamp: 209636280012411
domain: WRITE, depth: 2, timestamp: 209636384013066
domain: WRITE, depth: 4, timestamp: 209638612012772
domain: WRITE, depth: 3, timestamp: 209638720008623
domain: WRITE, depth: 2, timestamp: 209638828009881
domain: WRITE, depth: 4, timestamp: 209641156011915
domain: WRITE, depth: 3, timestamp: 209641264011333
domain: WRITE, depth: 2, timestamp: 209641372015076
domain: WRITE, depth: 4, timestamp: 209643580015259
domain: WRITE, depth: 8, timestamp: 209643684011244
domain: WRITE, depth: 6, timestamp: 209643788013826
domain: WRITE, depth: 4, timestamp: 209643892012964
domain: WRITE, depth: 3, timestamp: 209643996011744
domain: WRITE, depth: 2, timestamp: 209644100010512
domain: WRITE, depth: 4, timestamp: 209646100017145
domain: WRITE, depth: 3, timestamp: 209646208009263
domain: WRITE, depth: 2, timestamp: 209646316011157
domain: WRITE, depth: 4, timestamp: 209648636012288
domain: WRITE, depth: 3, timestamp: 209648744008941
domain: WRITE, depth: 2, timestamp: 209648848008858
domain: WRITE, depth: 4, timestamp: 209651072016536
domain: WRITE, depth: 3, timestamp: 209651180011397
domain: WRITE, depth: 2, timestamp: 209651288008166
domain: WRITE, depth: 4, timestamp: 209653620020744
domain: WRITE, depth: 3, timestamp: 209653724018170
domain: WRITE, depth: 2, timestamp: 209653828010956
domain: WRITE, depth: 4, timestamp: 209656048013497
domain: WRITE, depth: 3, timestamp: 209656156010375
domain: WRITE, depth: 2, timestamp: 209656260010661
domain: WRITE, depth: 4, timestamp: 209658596012915
domain: WRITE, depth: 3, timestamp: 209658700008533
domain: WRITE, depth: 2, timestamp: 209658808010519
domain: WRITE, depth: 4, timestamp: 209661024011921
domain: WRITE, depth: 3, timestamp: 209661132012870
domain: WRITE, depth: 2, timestamp: 209661240008858
domain: WRITE, depth: 4, timestamp: 209663548012840
domain: WRITE, depth: 3, timestamp: 209663652009530
domain: WRITE, depth: 2, timestamp: 209663756011310
domain: WRITE, depth: 4, timestamp: 209665972014737
domain: WRITE, depth: 8, timestamp: 209666076013965
domain: WRITE, depth: 6, timestamp: 209666180009418
domain: WRITE, depth: 4, timestamp: 209666284012418
domain: WRITE, depth: 3, timestamp: 209666388011995
domain: WRITE, depth: 2, timestamp: 209666496008803
domain: WRITE, depth: 4, timestamp: 209668508012963
domain: WRITE, depth: 3, timestamp: 209668612010639
domain: WRITE, depth: 2, timestamp: 209668720009552
domain: WRITE, depth: 4, timestamp: 209670960018925
domain: WRITE, depth: 3, timestamp: 209671068009867
domain: WRITE, depth: 2, timestamp: 209671172009144
domain: WRITE, depth: 4, timestamp: 209673476013962
domain: WRITE, depth: 3, timestamp: 209673580011354
domain: WRITE, depth: 2, timestamp: 209673684015002
domain: WRITE, depth: 4, timestamp: 209675984014780
domain: WRITE, depth: 3, timestamp: 209676092013531
domain: WRITE, depth: 2, timestamp: 209676196008735
domain: WRITE, depth: 4, timestamp: 209678516012211
domain: WRITE, depth: 3, timestamp: 209678620010113
domain: WRITE, depth: 2, timestamp: 209678728012981
domain: WRITE, depth: 4, timestamp: 209680936012930
domain: WRITE, depth: 3, timestamp: 209681040015006
domain: WRITE, depth: 2, timestamp: 209681144013125
domain: WRITE, depth: 4, timestamp: 209683460013411
domain: WRITE, depth: 3, timestamp: 209683564012956
domain: WRITE, depth: 2, timestamp: 209683668012097
domain: WRITE, depth: 4, timestamp: 209685900014302
domain: WRITE, depth: 3, timestamp: 209686008016264
domain: WRITE, depth: 2, timestamp: 209686112010625
domain: WRITE, depth: 4, timestamp: 209688428016450
domain: WRITE, depth: 3, timestamp: 209688536012951
domain: WRITE, depth: 2, timestamp: 209688640011023
domain: WRITE, depth: 4, timestamp: 209690980011115
domain: WRITE, depth: 3, timestamp: 209691084012159
domain: WRITE, depth: 2, timestamp: 209691188013157
domain: WRITE, depth: 4, timestamp: 209693420015242
domain: WRITE, depth: 3, timestamp: 209693524013282
domain: WRITE, depth: 2, timestamp: 209693628008520
domain: WRITE, depth: 4, timestamp: 209695944017036
domain: WRITE, depth: 3, timestamp: 209696052012919
domain: WRITE, depth: 2, timestamp: 209696160009227
domain: WRITE, depth: 4, timestamp: 209698476009867
domain: WRITE, depth: 3, timestamp: 209698584011844
domain: WRITE, depth: 2, timestamp: 209698692008901
domain: WRITE, depth: 4, timestamp: 209700896012293
domain: WRITE, depth: 3, timestamp: 209701000008167
domain: WRITE, depth: 2, timestamp: 209701104011664
domain: WRITE, depth: 4, timestamp: 209703432014559
domain: WRITE, depth: 3, timestamp: 209703536013305
domain: WRITE, depth: 2, timestamp: 209703640012628
domain: WRITE, depth: 4, timestamp: 209705940009079
domain: WRITE, depth: 3, timestamp: 209706048010593
domain: WRITE, depth: 2, timestamp: 209706156011384
domain: WRITE, depth: 4, timestamp: 209708376010939
domain: WRITE, depth: 3, timestamp: 209708480013094
domain: WRITE, depth: 2, timestamp: 209708584009910
domain: WRITE, depth: 4, timestamp: 209710892012267
domain: WRITE, depth: 3, timestamp: 209710996012225
domain: WRITE, depth: 2, timestamp: 209711100011194
domain: WRITE, depth: 4, timestamp: 209713408012650
domain: WRITE, depth: 3, timestamp: 209713512014138
domain: WRITE, depth: 2, timestamp: 209713616013708
domain: WRITE, depth: 4, timestamp: 209715932012637
domain: WRITE, depth: 3, timestamp: 209716036014627
domain: WRITE, depth: 2, timestamp: 209716144010914
domain: WRITE, depth: 4, timestamp: 209718372015264
domain: WRITE, depth: 3, timestamp: 209718480011026
domain: WRITE, depth: 2, timestamp: 209718588016598
domain: WRITE, depth: 4, timestamp: 209720904014634
domain: WRITE, depth: 3, timestamp: 209721008011648
domain: WRITE, depth: 2, timestamp: 209721112013016
domain: WRITE, depth: 4, timestamp: 209723340012439
domain: WRITE, depth: 3, timestamp: 209723448007193
domain: WRITE, depth: 2, timestamp: 209723556011396
domain: WRITE, depth: 3, timestamp: 209725568018042
domain: WRITE, depth: 2, timestamp: 209725672014980
domain: WRITE, depth: 4, timestamp: 209725880017207
domain: WRITE, depth: 3, timestamp: 209725988010908
domain: WRITE, depth: 2, timestamp: 209726092009343
domain: WRITE, depth: 4, timestamp: 209728396013524
domain: WRITE, depth: 3, timestamp: 209728504010508
domain: WRITE, depth: 2, timestamp: 209728608010279
domain: WRITE, depth: 4, timestamp: 209730836016854
domain: WRITE, depth: 3, timestamp: 209730944011477
domain: WRITE, depth: 2, timestamp: 209731052012415
domain: WRITE, depth: 4, timestamp: 209733368016777
domain: WRITE, depth: 3, timestamp: 209733476012408
domain: WRITE, depth: 2, timestamp: 209733580011195
domain: WRITE, depth: 4, timestamp: 209734436020970
domain: WRITE, depth: 3, timestamp: 209734544012832
domain: WRITE, depth: 2, timestamp: 209734652009810
domain: WRITE, depth: 4, timestamp: 209735812010359
domain: WRITE, depth: 3, timestamp: 209735916012192
domain: WRITE, depth: 2, timestamp: 209736020013614
domain: WRITE, depth: 4, timestamp: 209738204066253
domain: WRITE, depth: 8, timestamp: 209738312013904
domain: WRITE, depth: 6, timestamp: 209738416011049
domain: WRITE, depth: 4, timestamp: 209738524011635
domain: WRITE, depth: 3, timestamp: 209738632007526
domain: WRITE, depth: 2, timestamp: 209738740013302
domain: WRITE, depth: 4, timestamp: 209740856018517
domain: WRITE, depth: 3, timestamp: 209740964010575
domain: WRITE, depth: 2, timestamp: 209741072013354
domain: WRITE, depth: 4, timestamp: 209743296024568
domain: WRITE, depth: 3, timestamp: 209743400010946
domain: WRITE, depth: 2, timestamp: 209743508015800
domain: WRITE, depth: 4, timestamp: 209745824016062
domain: WRITE, depth: 3, timestamp: 209745932013414
domain: WRITE, depth: 2, timestamp: 209746036007884
domain: WRITE, depth: 4, timestamp: 209748368015716
domain: WRITE, depth: 3, timestamp: 209748472011490
domain: WRITE, depth: 2, timestamp: 209748580016449
domain: WRITE, depth: 4, timestamp: 209750796014594
domain: WRITE, depth: 3, timestamp: 209750900007851
domain: WRITE, depth: 2, timestamp: 209751004010293
domain: WRITE, depth: 4, timestamp: 209753328012941
domain: WRITE, depth: 3, timestamp: 209753432012644
domain: WRITE, depth: 2, timestamp: 209753536011469
domain: WRITE, depth: 4, timestamp: 209755828012993
domain: WRITE, depth: 3, timestamp: 209755932012747
domain: WRITE, depth: 2, timestamp: 209756036012435
domain: WRITE, depth: 4, timestamp: 209758324012874
domain: WRITE, depth: 3, timestamp: 209758428011118
domain: WRITE, depth: 2, timestamp: 209758532012842
domain: WRITE, depth: 4, timestamp: 209760828012615
domain: WRITE, depth: 3, timestamp: 209760932012872
domain: WRITE, depth: 2, timestamp: 209761040014305
domain: WRITE, depth: 4, timestamp: 209763272015719
domain: WRITE, depth: 3, timestamp: 209763376013252
domain: WRITE, depth: 2, timestamp: 209763480011264
domain: WRITE, depth: 4, timestamp: 209765788012307
domain: WRITE, depth: 3, timestamp: 209765892009512
domain: WRITE, depth: 2, timestamp: 209765996011559
domain: WRITE, depth: 4, timestamp: 209768284012041
domain: WRITE, depth: 3, timestamp: 209768388013556
domain: WRITE, depth: 2, timestamp: 209768492010936
domain: WRITE, depth: 4, timestamp: 209770792014785
domain: WRITE, depth: 3, timestamp: 209770896011157
domain: WRITE, depth: 2, timestamp: 209771000013048
domain: WRITE, depth: 4, timestamp: 209773204011736
domain: WRITE, depth: 8, timestamp: 209773308014219
domain: WRITE, depth: 6, timestamp: 209773412012255
domain: WRITE, depth: 4, timestamp: 209773516012074
domain: WRITE, depth: 3, timestamp: 209773620010877
domain: WRITE, depth: 2, timestamp: 209773724011666
domain: WRITE, depth: 4, timestamp: 209775716015290
domain: WRITE, depth: 3, timestamp: 209775820015427
domain: WRITE, depth: 2, timestamp: 209775928010526
domain: WRITE, depth: 4, timestamp: 209778256013792
domain: WRITE, depth: 3, timestamp: 209778360012057
domain: WRITE, depth: 2, timestamp: 209778464014382
domain: WRITE, depth: 4, timestamp: 209780756011501
domain: WRITE, depth: 3, timestamp: 209780860013356
domain: WRITE, depth: 2, timestamp: 209780964012827
domain: WRITE, depth: 4, timestamp: 209783180013144
domain: WRITE, depth: 3, timestamp: 209783284012727
domain: WRITE, depth: 6, timestamp: 209783388014020
domain: WRITE, depth: 12, timestamp: 209783492012439
domain: WRITE, depth: 9, timestamp: 209783596012127
domain: WRITE, depth: 6, timestamp: 209783700011681
domain: WRITE, depth: 4, timestamp: 209783804010555
domain: WRITE, depth: 3, timestamp: 209783908012771
domain: WRITE, depth: 2, timestamp: 209784012011001
domain: WRITE, depth: 4, timestamp: 209785680013116
domain: WRITE, depth: 3, timestamp: 209785784011928
domain: WRITE, depth: 2, timestamp: 209785888013063
domain: WRITE, depth: 4, timestamp: 209788184012380
domain: WRITE, depth: 3, timestamp: 209788288010131
domain: WRITE, depth: 2, timestamp: 209788392011246
domain: WRITE, depth: 4, timestamp: 209790680016176
domain: WRITE, depth: 3, timestamp: 209790784012832
domain: WRITE, depth: 2, timestamp: 209790888013458
domain: WRITE, depth: 4, timestamp: 209793180014700
domain: WRITE, depth: 3, timestamp: 209793288010004
domain: WRITE, depth: 2, timestamp: 209793392013228
domain: WRITE, depth: 4, timestamp: 209795688017664
domain: WRITE, depth: 3, timestamp: 209795792011001
domain: WRITE, depth: 2, timestamp: 209795896013591
domain: WRITE, depth: 4, timestamp: 209796628014759
domain: WRITE, depth: 3, timestamp: 209796732011887
domain: WRITE, depth: 2, timestamp: 209796836012826
domain: WRITE, depth: 4, timestamp: 209798196013239
domain: WRITE, depth: 3, timestamp: 209798304011600
domain: WRITE, depth: 2, timestamp: 209798408011958
domain: WRITE, depth: 4, timestamp: 209800704012411
domain: WRITE, depth: 3, timestamp: 209800808013713
domain: WRITE, depth: 2, timestamp: 209800912009402
domain: WRITE, depth: 4, timestamp: 209803204013778
domain: WRITE, depth: 3, timestamp: 209803308011983
domain: WRITE, depth: 2, timestamp: 209803412010598
domain: WRITE, depth: 4, timestamp: 209805700019227
domain: WRITE, depth: 3, timestamp: 209805804012060
domain: WRITE, depth: 2, timestamp: 209805908007794
domain: WRITE, depth: 4, timestamp: 209808196016443
domain: WRITE, depth: 3, timestamp: 209808300014111
domain: WRITE, depth: 2, timestamp: 209808404010297
domain: WRITE, depth: 4, timestamp: 209810692013279
domain: WRITE, depth: 3, timestamp: 209810796010470
domain: WRITE, depth: 2, timestamp: 209810900011598
domain: WRITE, depth: 4, timestamp: 209813196017569
domain: WRITE, depth: 3, timestamp: 209813300009700
domain: WRITE, depth: 2, timestamp: 209813404012963
domain: WRITE, depth: 4, timestamp: 209815708012928
domain: WRITE, depth: 3, timestamp: 209815812011701
domain: WRITE, depth: 2, timestamp: 209815916011372
domain: WRITE, depth: 4, timestamp: 209818208013486
domain: WRITE, depth: 3, timestamp: 209818312009513
domain: WRITE, depth: 2, timestamp: 209818416007341
domain: WRITE, depth: 4, timestamp: 209820704016701
domain: WRITE, depth: 3, timestamp: 209820808011350
domain: WRITE, depth: 2, timestamp: 209820912013885
domain: WRITE, depth: 4, timestamp: 209823200011752
domain: WRITE, depth: 3, timestamp: 209823304011634
domain: WRITE, depth: 2, timestamp: 209823408012703
domain: WRITE, depth: 4, timestamp: 209825700014991
domain: WRITE, depth: 3, timestamp: 209825804014838
domain: WRITE, depth: 2, timestamp: 209825908010979
domain: WRITE, depth: 4, timestamp: 209828092026421
domain: WRITE, depth: 8, timestamp: 209828196014900
domain: WRITE, depth: 6, timestamp: 209828300010977
domain: WRITE, depth: 4, timestamp: 209828404012493
domain: WRITE, depth: 8, timestamp: 209828508015993
domain: WRITE, depth: 16, timestamp: 209828612014056
domain: WRITE, depth: 12, timestamp: 209828716011604
domain: WRITE, depth: 9, timestamp: 209828820012447
domain: WRITE, depth: 6, timestamp: 209828924013445
domain: WRITE, depth: 4, timestamp: 209829028012447
domain: WRITE, depth: 3, timestamp: 209829132009532
domain: WRITE, depth: 2, timestamp: 209829236013061
domain: WRITE, depth: 4, timestamp: 209830692014256
domain: WRITE, depth: 3, timestamp: 209830796013425
domain: WRITE, depth: 2, timestamp: 209830900011604
domain: WRITE, depth: 4, timestamp: 209833188017674
domain: WRITE, depth: 3, timestamp: 209833292011772
domain: WRITE, depth: 2, timestamp: 209833396015379
domain: WRITE, depth: 4, timestamp: 209835788015300
domain: WRITE, depth: 3, timestamp: 209835892013701
domain: WRITE, depth: 2, timestamp: 209835996015384
domain: WRITE, depth: 4, timestamp: 209838292012344
domain: WRITE, depth: 3, timestamp: 209838400014393
domain: WRITE, depth: 2, timestamp: 209838504012547
domain: WRITE, depth: 4, timestamp: 209840896015639
domain: WRITE, depth: 3, timestamp: 209841000010413
domain: WRITE, depth: 2, timestamp: 209841104015210
domain: WRITE, depth: 4, timestamp: 209843396014719
domain: WRITE, depth: 3, timestamp: 209843500010904
domain: WRITE, depth: 2, timestamp: 209843608009776
domain: WRITE, depth: 4, timestamp: 209846000012516
domain: WRITE, depth: 3, timestamp: 209846104009319
domain: WRITE, depth: 2, timestamp: 209846208016681
domain: WRITE, depth: 4, timestamp: 209848600013562
domain: WRITE, depth: 3, timestamp: 209848704011626
domain: WRITE, depth: 2, timestamp: 209848808007855
domain: WRITE, depth: 4, timestamp: 209851104013793
domain: WRITE, depth: 8, timestamp: 209851208011766
domain: WRITE, depth: 6, timestamp: 209851316012016
domain: WRITE, depth: 4, timestamp: 209851424012004
domain: WRITE, depth: 3, timestamp: 209851528009553
domain: WRITE, depth: 2, timestamp: 209851632009160
domain: WRITE, depth: 4, timestamp: 209853732012397
domain: WRITE, depth: 3, timestamp: 209853836012686
domain: WRITE, depth: 2, timestamp: 209853940012253
domain: WRITE, depth: 4, timestamp: 209856244014029
domain: WRITE, depth: 3, timestamp: 209856348012603
domain: WRITE, depth: 2, timestamp: 209856452011747
domain: WRITE, depth: 4, timestamp: 209858860011953
domain: WRITE, depth: 3, timestamp: 209858964012286
domain: WRITE, depth: 2, timestamp: 209859072011831
domain: WRITE, depth: 4, timestamp: 209859592012875
domain: WRITE, depth: 3, timestamp: 209859696013050
domain: WRITE, depth: 2, timestamp: 209859800011636
domain: WRITE, depth: 4, timestamp: 209861464020002
domain: WRITE, depth: 3, timestamp: 209861568014122
domain: WRITE, depth: 2, timestamp: 209861672014284
domain: WRITE, depth: 4, timestamp: 209863960015556
domain: WRITE, depth: 8, timestamp: 209864064011131
domain: WRITE, depth: 6, timestamp: 209864168011160
domain: WRITE, depth: 4, timestamp: 209864272011818
domain: WRITE, depth: 3, timestamp: 209864376009645
domain: WRITE, depth: 2, timestamp: 209864480012395
domain: WRITE, depth: 4, timestamp: 209866560015472
domain: WRITE, depth: 3, timestamp: 209866664007851
domain: WRITE, depth: 2, timestamp: 209866768014214
domain: WRITE, depth: 4, timestamp: 209869160011593
domain: WRITE, depth: 3, timestamp: 209869264010547
domain: WRITE, depth: 2, timestamp: 209869368011325
domain: WRITE, depth: 4, timestamp: 209871764013568
