Attaching 2 probes...
start: 180602215428537
domain: DISCARD, depth: 16, timestamp: 180618488014479
domain: WRITE, depth: 96, timestamp: 180618592011006
domain: WRITE, depth: 72, timestamp: 180618700008849
domain: WRITE, depth: 54, timestamp: 180618808007775
domain: WRITE, depth: 40, timestamp: 180618912007640
domain: WRITE, depth: 30, timestamp: 180619016009927
domain: WRITE, depth: 22, timestamp: 180619120013535
domain: WRITE, depth: 16, timestamp: 180619224010862
domain: WRITE, depth: 12, timestamp: 180619328013101
domain: WRITE, depth: 9, timestamp: 180619432010101
domain: WRITE, depth: 6, timestamp: 180619536011096
domain: WRITE, depth: 4, timestamp: 180619640011676
domain: WRITE, depth: 3, timestamp: 180619744011292
domain: WRITE, depth: 2, timestamp: 180619848009027
domain: WRITE, depth: 4, timestamp: 180901968014693
domain: WRITE, depth: 3, timestamp: 180902072011357
domain: WRITE, depth: 2, timestamp: 180902176013318
domain: WRITE, depth: 1, timestamp: 180924564012296
domain: WRITE, depth: 2, timestamp: 180924668011808
domain: WRITE, depth: 4, timestamp: 180944348012479
domain: WRITE, depth: 3, timestamp: 180944452012529
domain: WRITE, depth: 2, timestamp: 180944556011582
domain: WRITE, depth: 1, timestamp: 180972088010854
domain: WRITE, depth: 2, timestamp: 180972192012179
domain: WRITE, depth: 1, timestamp: 180972400012951
domain: WRITE, depth: 2, timestamp: 180972504011829
domain: WRITE, depth: 1, timestamp: 180972712008105
domain: WRITE, depth: 2, timestamp: 180972816008002
domain: WRITE, depth: 1, timestamp: 180973028007658
domain: WRITE, depth: 2, timestamp: 180973132008909
domain: WRITE, depth: 1, timestamp: 180973340011534
domain: WRITE, depth: 2, timestamp: 180973444009252
domain: WRITE, depth: 1, timestamp: 180973656009301
domain: WRITE, depth: 2, timestamp: 180973760008929
domain: WRITE, depth: 1, timestamp: 180973968008786
domain: WRITE, depth: 2, timestamp: 180974072011244
domain: WRITE, depth: 1, timestamp: 180974280011208
domain: WRITE, depth: 2, timestamp: 180974384009085
domain: WRITE, depth: 1, timestamp: 180974592008443
domain: WRITE, depth: 2, timestamp: 180974696010687
domain: WRITE, depth: 1, timestamp: 180974904008626
domain: WRITE, depth: 2, timestamp: 180975012007763
domain: WRITE, depth: 1, timestamp: 180975220012389
domain: WRITE, depth: 2, timestamp: 180975324011572
domain: WRITE, depth: 1, timestamp: 180975532012170
domain: WRITE, depth: 2, timestamp: 180975636009291
domain: WRITE, depth: 1, timestamp: 180975844008316
domain: WRITE, depth: 2, timestamp: 180975948013350
domain: WRITE, depth: 1, timestamp: 180976156013209
domain: WRITE, depth: 2, timestamp: 180976260008484
domain: WRITE, depth: 1, timestamp: 180976468011232
domain: WRITE, depth: 2, timestamp: 180976572008510
domain: WRITE, depth: 1, timestamp: 180976780012684
domain: WRITE, depth: 2, timestamp: 180976884009477
domain: WRITE, depth: 1, timestamp: 180977092011557
domain: WRITE, depth: 2, timestamp: 180977196012923
domain: WRITE, depth: 1, timestamp: 180977404010638
domain: WRITE, depth: 2, timestamp: 180977508012055
domain: WRITE, depth: 1, timestamp: 180977716010271
domain: WRITE, depth: 2, timestamp: 180977820012119
domain: WRITE, depth: 1, timestamp: 180978028008285
domain: WRITE, depth: 2, timestamp: 180978132013433
domain: WRITE, depth: 1, timestamp: 180978340010792
domain: WRITE, depth: 2, timestamp: 180978444012233
domain: WRITE, depth: 1, timestamp: 180978652011999
domain: WRITE, depth: 2, timestamp: 180978756008237
domain: WRITE, depth: 1, timestamp: 180978968009158
domain: WRITE, depth: 2, timestamp: 180979072009552
domain: WRITE, depth: 1, timestamp: 180979280007429
domain: WRITE, depth: 2, timestamp: 180979384010308
domain: WRITE, depth: 1, timestamp: 180979592008105
domain: WRITE, depth: 2, timestamp: 180979696009425
domain: WRITE, depth: 1, timestamp: 180979908010543
domain: WRITE, depth: 2, timestamp: 180980012011653
domain: WRITE, depth: 1, timestamp: 180980220009051
domain: WRITE, depth: 2, timestamp: 180980324010014
domain: WRITE, depth: 1, timestamp: 180980532009467
domain: WRITE, depth: 2, timestamp: 180980636011739
domain: WRITE, depth: 1, timestamp: 180980844010071
domain: WRITE, depth: 2, timestamp: 180980948010993
domain: WRITE, depth: 1, timestamp: 180981156011218
domain: WRITE, depth: 2, timestamp: 180981260011405
domain: WRITE, depth: 1, timestamp: 180981468010882
domain: WRITE, depth: 2, timestamp: 180981576008229
domain: WRITE, depth: 1, timestamp: 180981784010828
domain: WRITE, depth: 2, timestamp: 180981888012268
domain: WRITE, depth: 1, timestamp: 180982096008678
domain: WRITE, depth: 2, timestamp: 180982200011933
domain: WRITE, depth: 1, timestamp: 180982408009818
domain: WRITE, depth: 2, timestamp: 180982512008439
domain: WRITE, depth: 1, timestamp: 180982720009487
domain: WRITE, depth: 2, timestamp: 180982828007465
domain: WRITE, depth: 1, timestamp: 180983036013505
domain: WRITE, depth: 2, timestamp: 180983140011614
domain: WRITE, depth: 1, timestamp: 180983348010830
domain: WRITE, depth: 2, timestamp: 180983452008906
domain: WRITE, depth: 1, timestamp: 180983660012538
domain: WRITE, depth: 2, timestamp: 180983764011801
domain: WRITE, depth: 1, timestamp: 180983972013423
domain: WRITE, depth: 2, timestamp: 180984076008381
domain: WRITE, depth: 1, timestamp: 180984284011417
domain: WRITE, depth: 2, timestamp: 180984388009424
domain: WRITE, depth: 1, timestamp: 180984596008460
domain: WRITE, depth: 2, timestamp: 180984700009067
domain: WRITE, depth: 1, timestamp: 180984912011513
domain: WRITE, depth: 2, timestamp: 180985016010314
domain: WRITE, depth: 1, timestamp: 180985224009998
domain: WRITE, depth: 2, timestamp: 180985328010663
domain: WRITE, depth: 1, timestamp: 180985536008604
domain: WRITE, depth: 2, timestamp: 180985640007737
domain: WRITE, depth: 1, timestamp: 180985848011319
domain: WRITE, depth: 2, timestamp: 180985952011943
domain: WRITE, depth: 1, timestamp: 180986160008696
domain: WRITE, depth: 2, timestamp: 180986264007471
domain: WRITE, depth: 1, timestamp: 180986476010816
domain: WRITE, depth: 2, timestamp: 180986580011206
domain: WRITE, depth: 1, timestamp: 180986788010488
domain: WRITE, depth: 2, timestamp: 180986892011597
domain: WRITE, depth: 1, timestamp: 180987100010361
